source_name,sentence,sentences_before,sentences_after,concept_name,quantifiers,id,bert_score,headings,categories,GENERIC SENTENCE
SimpleWikipedia,Debt bondage is common among the trafficking victims.,"['The trafficking is multidimensional and it involves both commercial sexual exploitation and labor exploitation.', 'Russia is a significant source of women trafficked to over 50 nations.', 'Men are trafficked internally and from Central Asia for forced labor in the construction and agricultural industries.']",['Arms trafficking has become a significant problem in Russia following the disintegration of the Soviet Union.'],debt bondage,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-100715-Crime-in-Russia--Overview--Sexual-and-labor-trafficking-1-3-a01e5337a7536a199533d101ccf4b042-1560874929-7909179-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086092.352101,0.4126518666744232,"['Crime in Russia', 'Overview', 'Sexual and labor trafficking']",['Russia'],Debt bondage is common among the trafficking victims.
SimpleWikipedia,"Animals being poached are bear, musk deer, tiger etc.","['Poaching is now a major problem in the country.', 'Unemployment, poverty, inflation, shortage of food and demand for foreign currency have major impact on the wildlife in the country.']",[],animal,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-100715-Crime-in-Russia--Overview--Poaching-0-2-8507e28f209c2850b97d0a8962f7dfb1-1560874929-812287-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086092.368298,0.4703318774700165,"['Crime in Russia', 'Overview', 'Poaching']",['Russia'],"Animals being poached are bear, musk deer, tiger etc."
SimpleWikipedia,Corruption is a significant problem.,"[""Crime' is present in various forms in 'India'."", 'Organized crime include drug trafficking, gunrunning, money laundering, extortion, murder for hire, fraud, human trafficking and poaching.', 'Many criminal operations engage in black marketeering, political violence, religiously motivated violence, terrorism, and abduction.', 'Other crimes are homicide, robbery, assault etc.', 'Property crimes include burglary, theft, motor vehicle theft, and arson.']",[],corruption,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-100716-Crime-in-India-0-5-1892336918a27328d0aeec50aad6d073-1560874929-864295-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086092.375392,0.0988125428557396,['Crime in India'],"['Crime by country', 'India']",Corruption is a significant problem.
SimpleWikipedia,Most heroin shipped from India are destined for Europe.,"[""India is the world's largest producer of licit opium."", 'But opium is diverted to illicit international drug markets.', 'Heroin is smuggled from Pakistan and Burma, with some quantities transshipped through Nepal.']","['There have been reports of heroin smuggled from Mumbai to Nigeria for further export.', 'In Maharashtra, Mumbai is an important centre for distribution of drug.']",heroin,['number'],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-100716-Crime-in-India--Illegal-drug-trade-2-3-d7655b6785953a043ea27f35a2533d65-1560874929-899159-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086092.391167,0.09067358821630478,"['Crime in India', 'Illegal drug trade']","['Crime by country', 'India']",Most heroin shipped from India are destined for Europe.
SimpleWikipedia,Corruption is widespread in India.,[],"['In India, corruption takes the form of bribes, evasion of tax and exchange controls, embezzlement, etc.']",corruption,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-100716-Crime-in-India--Corruption-and-police-misconduct-0-0-ab5fa7a3114d3c76c779af2cbe5ede29-1560874929-938606-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086092.398813,0.315783828496933,"['Crime in India', 'Corruption and police misconduct']","['Crime by country', 'India']",Corruption is widespread in India.
SimpleWikipedia,"Scams involving export of jewels occur in India, which target foreign citizens.","['In India, stealing of passport of foreigners from luggage on trains and buses is  widespread.']",[],scam,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-100716-Crime-in-India--Crimes-against-foreigners--Passport-theft-0-1-4558df84c254fe44fb97d03c0aad9130-1560874930-0232399-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086092.40708,0.3193954527378082,"['Crime in India', 'Crimes against foreigners', 'Passport theft']","['Crime by country', 'India']","Scams involving export of jewels occur in India, which target foreign citizens."
SimpleWikipedia,Location has a significant impact on crime in India.,[],[],location,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-100716-Crime-in-India--Crime-by-locale-0-0-813ed7f82ec6e819ecafba35d7130c9c-1560874930-061641-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086092.413994,0.24386091530323029,"['Crime in India', 'Crime by locale']","['Crime by country', 'India']",Location has a significant impact on crime in India.
SimpleWikipedia,"Terrorist bombings occur in Delhi, India.",[],[],terrorist bombing,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-10073-October-29--Events--From-2001-2-0-9ca7fbd6f590ec9dfc6d229c1639c6f2-1560874930-394989-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086092.429319,0.39791205525398254,"['October 29', 'Events', 'From 2001']",['Days'],"Terrorist bombings occur in Delhi, India."
SimpleWikipedia,Results are available here.,[],"['If there is no objections, please notify in meta.']",result,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-100800-Wikipedia-Bots-Fulfilled-requests-2008--Fulfilled-requests---es-Usuario-Chlewbot-1-0-83401475d9e2b8ff5d71f4be6a2fec6c-1560874933-118061-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086092.471325,0.01735156588256359,"['Wikipedia:Bots/Fulfilled requests/2008', 'Fulfilled requests', ':es:Usuario:Chlewbot']",[],Results are available here.
SimpleWikipedia,More information is needed here.,[],"[""Misza's bot is way to fast in it's seven day, no reply archiving."", 'Even given the need for archiving, with the level of activity, I have to question if a bot flag would be needed for what would realistically be a once a month action per page.', 'And more, are the admins here incapable of keeping an eye on things so much that a bot is needed to do their job for them.']",information,['number'],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-100800-Wikipedia-Bots-Fulfilled-requests-2008--Denied-requests--ShapiroBot-2-8-0-e1e8295510c26bcc8e87f2e56a081871-1560874933-209771-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086092.478179,0.02418844774365425,"['Wikipedia:Bots/Fulfilled requests/2008', 'Denied requests', 'ShapiroBot 2']",[],More information is needed here.
SimpleWikipedia,Fishing is important along the Caribbean coast.,[],[],fishing,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-100878-Azua-Province--Economy-1-0-d8ed4c7c2df2423055aeb0bf49a1817c-1560874934-941149-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086092.4925618,0.20731458067893982,"['Azua Province', 'Economy']",[],Fishing is important along the Caribbean coast.
SimpleWikipedia,New Jersey becomes the first U.S. state to ratify the Bill of Rights.,[],[],New Jersey,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-10089-November-20--Events-6-0-8a2a16849d23fabfc31c2d7b2bcf826d-1560874935-058109-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086092.500584,0.14002476632595062,"['November 20', 'Events']",['Days'],New Jersey becomes the first U.S. state to ratify the Bill of Rights.
SimpleWikipedia,Elephants replace their teeth  six times.,"['As they wear away at the front, new molars emerge in the back of the mouth and gradually replace the old ones.']",['If it survives to 60 years of age the elephant no longer has teeth  and will die of starvation.'],elephant,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-100969-African-elephant--Teeth-0-1-cddfc7c56b3301a5179741a26c6376f9-1560874936-354933-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086092.5156,0.6873507499694824,"['African elephant', 'Teeth']",['Elephants'],Elephants replace their teeth  six times.
SimpleWikipedia,"Articles range greatly in quality, from very good articles to candidates for quick deletion.",[],[],article,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-100995-Wikipedia-What-is-an-article---Quality-of-articles-0-0-9e9250d206ee831c7dc18dd0ea2b00d1-1560874936-8895319-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086092.5310678,0.02181437984108925,"['Wikipedia:What is an article?', 'Quality of articles']",[],"Articles range greatly in quality, from very good articles to candidates for quick deletion."
SimpleWikipedia,"Biology looks at how animals and other organisms behave and work, and what they are like.",['People who study biology are called biologists.'],"['Biology also studies how organisms react with each other and the environment.', 'It has existed as a science for about 200 years, and was preceded by natural history.', 'Biology has many research fields and branches.', 'Like all sciences, biology uses the scientific method.', 'This means that biologists must be able to show evidence for their ideas, and that other biologists must be able to test the ideas for themselves.']",biology,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-101-Biology-7-1-1391482dbc21b338fea4e258f37c21ac-1560874936-926959-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086092.539833,0.714796245098114,['Biology'],['Science-related lists'],"Biology looks at how animals and other organisms behave and work, and what they are like."
SimpleWikipedia,Biology also studies how organisms react with each other and the environment.,"['People who study biology are called biologists.', 'Biology looks at how animals and other organisms behave and work, and what they are like.']","['It has existed as a science for about 200 years, and was preceded by natural history.', 'Biology has many research fields and branches.', 'Like all sciences, biology uses the scientific method.', 'This means that biologists must be able to show evidence for their ideas, and that other biologists must be able to test the ideas for themselves.']",biology,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-101-Biology-7-2-e2db8d6a5dbf5f297d9a158509204baf-1560874936-9367008-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086092.547793,0.6904931664466858,['Biology'],['Science-related lists'],Biology also studies how organisms react with each other and the environment.
SimpleWikipedia,American troops withdraw from Iraq.,[],[],american troop,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-10102-December-15--Events--From-2001-5-0-bf6b2aa64b318e3e0e5709c58e662268-1560874937-381561-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086092.5678751,0.03374322131276131,"['December 15', 'Events', 'From 2001']",['Days'],American troops withdraw from Iraq.
SimpleWikipedia,American patriots dump crates of tea into Boston Harbor at protest against the tea act.,[],[],american patriot,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-10103-December-16--Events-9-0-3ca37f193c321193a1e91cfffb3790bd-1560874937-532477-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086092.575768,0.054054562002420425,"['December 16', 'Events']",['Days'],American patriots dump crates of tea into Boston Harbor at protest against the tea act.
SimpleWikipedia,All parameters are optional.,[],[],parameter,['number'],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-101038-Template-Infobox-user-doc--Usage-13-0-40f36b782921ee81d63e658575090235-1560874937-658396-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086092.589826,0.015319641679525375,"['Template:Infobox user/doc', 'Usage']","['Templates using ParserFunctions', 'User templates']",All parameters are optional.
SimpleWikipedia,"British soldiers burn Buffalo, New York.",[],[],british soldier,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-10105-December-29--Events-1-0-636c5084095d1ee05cc20789e71cc125-1560874937-8350542-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086092.6033778,0.04996379837393761,"['December 29', 'Events']",['Days'],"British soldiers burn Buffalo, New York."
SimpleWikipedia,Health care costs a lot more today than it did a few years ago.,"['The United States faces many issues at the present.', 'One of these is what kind of government the United States should become.', 'Liberals want a large government, while the Tea Party and other groups want a smaller government.', 'One of these debates is over health care.']","['Conservatives and liberals also disagree on social issues such as abortion and gay marriage.', 'Many more people have come to accept gays and gay marriage as an acceptable part of American society.', 'There are also many trends and developments that the U.S. must deal with.', 'One of these is immigration.', 'Many people are coming to the U.S. from Latin America and Asia, especially Mexico.']",health care,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-101169-History-of-the-United-States--Post-Cold-War-and-beyond--1991-present---A-changing-country-0-4-b1e78d60ebc4bb2a029d38ac8f32406f-1560874941-219924-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086092.6407309,0.1421683132648468,"['History of the United States', 'Post-Cold War and beyond (1991–present)', 'A changing country']",[],Health care costs a lot more today than it did a few years ago.
